return_id,order_item_id,return_date,return_reason,refund_amount,return_status
7777,185402,2025-04-12 04:57:28,Wrong Product Delivered,5247.75,Rejected
7778,545191,2025-03-21 09:08:12,Damaged Product,21322.52,Rejected
7779,688056,2024-08-17 09:18:20,Customer Changed Mind,9854.59,Approved
7780,4098,2024-09-12 15:36:20,Size Issue,5765.71,Refunded
7781,681472,2026-07-02 22:33:24,Damaged Product,28646.26,Rejected
7782,161995,2024-09-07 16:20:45,Defective Item,38714.57,Refunded
7783,573686,2025-07-21 03:19:47,Customer Changed Mind,2799.96,Refunded
7784,341903,2024-09-21 01:23:10,Damaged Product,3906.17,Rejected
7785,24725,2025-02-21 08:55:35,Size Issue,24857.88,Refunded
7786,698345,2025-12-28 12:52:53,Damaged Product,26616.94,Refunded
7787,533840,2025-05-31 07:18:50,Damaged Product,32221.92,Rejected
7788,286365,2025-03-15 01:29:02,Defective Item,18297.46,Rejected
7789,90138,2025-12-08 19:18:21,Size Issue,23821.27,Refunded
7790,55328,2025-03-23 04:00:42,Size Issue,36616.11,Rejected
7791,160027,2025-08-31 00:23:43,Defective Item,7194.76,Refunded
7792,94066,2025-06-02 23:19:45,Damaged Product,30507.26,Rejected
7793,35591,2026-04-30 19:47:27,Wrong Product Delivered,23551.02,Refunded
7794,216932,2025-09-07 10:10:06,Damaged Product,36275.32,Refunded
7795,437781,2025-01-09 09:47:06,Damaged Product,45615.77,Refunded
7796,552399,2025-07-07 00:21:23,Damaged Product,41647.31,Approved
7797,192414,2026-03-08 07:49:32,Customer Changed Mind,616.74,Approved
7798,586345,2026-03-21 22:18:02,Size Issue,3595.37,Approved
7799,666439,2025-01-26 14:09:25,Size Issue,2316.57,Rejected
7800,450485,2025-01-09 17:32:01,Wrong Product Delivered,6958.12,Rejected
7801,310272,2025-05-19 00:22:44,Damaged Product,33837.01,Rejected
7802,114736,2024-09-28 06:47:40,Size Issue,33859.38,Refunded
7803,323715,2025-05-05 11:52:13,Customer Changed Mind,28156.31,Rejected
7804,704250,2026-05-05 12:07:30,Defective Item,48722.78,Refunded
7805,427610,2026-07-08 23:56:20,Defective Item,7398.56,Rejected
7806,65534,2025-04-24 01:28:14,Wrong Product Delivered,37965.13,Approved
7807,70268,2024-08-11 22:20:21,Customer Changed Mind,41753.23,Refunded
7808,187099,2026-01-13 02:07:53,Customer Changed Mind,23155.88,Approved
7809,327128,2026-03-17 04:29:56,Damaged Product,34644.24,Approved
7810,107899,2024-08-24 09:17:33,Damaged Product,49659.42,Rejected
7811,102282,2026-03-17 17:25:56,Damaged Product,19371.56,Rejected
7812,257170,2025-07-07 19:51:43,Customer Changed Mind,8943.82,Refunded
7813,406969,2024-11-29 16:17:25,Customer Changed Mind,46578.39,Rejected
7814,13506,2025-04-05 21:39:39,Size Issue,42423.58,Approved
7815,605232,2025-03-03 00:52:07,Damaged Product,26486.41,Rejected
7816,92533,2026-05-11 09:56:33,Defective Item,14487.79,Approved
7817,57283,2025-05-09 15:17:23,Defective Item,22003.2,Rejected
7818,368868,2024-10-18 19:26:49,Customer Changed Mind,45971.43,Refunded
7819,298693,2025-03-17 06:24:01,Wrong Product Delivered,48530.22,Approved
7820,406945,2025-06-24 17:06:27,Size Issue,42618.48,Refunded
7821,401930,2026-07-07 16:22:14,Wrong Product Delivered,5488.69,Approved
7822,147331,2026-01-21 13:41:52,Defective Item,13317.46,Rejected
7823,670939,2026-02-03 21:09:23,Wrong Product Delivered,1566.41,Rejected
7824,668191,2024-08-17 21:38:48,Defective Item,16881.84,Refunded
7825,423326,2025-01-05 21:21:40,Wrong Product Delivered,39890.58,Approved
7826,337732,2026-03-27 23:39:33,Wrong Product Delivered,38352.29,Rejected
7827,408495,2026-05-26 10:43:25,Defective Item,22561.61,Refunded
7828,279666,2026-01-26 22:19:25,Wrong Product Delivered,28105.56,Refunded
7829,369466,2024-12-11 06:12:55,Customer Changed Mind,44521.35,Approved
7830,345691,2024-10-10 13:23:58,Wrong Product Delivered,4415.06,Refunded
7831,133056,2025-11-29 13:52:47,Damaged Product,47909.8,Refunded
7832,27943,2026-05-21 06:19:41,Wrong Product Delivered,44903.88,Approved
7833,387506,2025-03-15 08:06:29,Size Issue,23194.38,Rejected
7834,110439,2026-03-22 07:45:55,Damaged Product,44372.11,Rejected
7835,187256,2026-04-27 15:04:50,Damaged Product,13276.89,Approved
7836,602727,2024-10-23 11:22:27,Wrong Product Delivered,28808.93,Rejected
7837,163666,2025-03-07 17:43:06,Defective Item,8752.8,Approved
7838,473984,2025-12-27 10:17:26,Wrong Product Delivered,30359.1,Approved
7839,638637,2024-11-07 18:53:41,Wrong Product Delivered,14014.41,Rejected
7840,710276,2026-07-07 19:10:35,Wrong Product Delivered,27142.96,Approved
7841,486507,2025-04-16 13:02:37,Customer Changed Mind,44549.0,Refunded
7842,454681,2024-09-10 06:07:15,Damaged Product,45054.99,Rejected
7843,291822,2025-09-03 20:17:22,Size Issue,36922.31,Approved
7844,142674,2025-08-05 19:58:07,Size Issue,22692.12,Approved
7845,22472,2025-03-23 21:10:25,Wrong Product Delivered,12265.79,Rejected
7846,634867,2024-07-12 05:41:10,Defective Item,23509.69,Approved
7847,83163,2026-02-22 05:55:15,Damaged Product,10499.43,Rejected
7848,152586,2026-03-25 18:28:15,Wrong Product Delivered,15626.91,Approved
7849,479868,2025-05-17 05:48:11,Size Issue,13548.24,Refunded
7850,423624,2025-02-01 15:55:15,Customer Changed Mind,29081.99,Refunded
7851,592524,2025-10-24 01:19:56,Defective Item,31529.69,Approved
7852,48299,2025-03-29 21:44:18,Size Issue,34354.83,Refunded
7853,76264,2025-11-28 06:39:14,Defective Item,18330.88,Refunded
7854,626899,2026-04-09 04:54:03,Defective Item,1459.57,Approved
7855,543213,2025-11-10 23:48:56,Wrong Product Delivered,10125.11,Approved
7856,302253,2025-12-23 11:15:01,Size Issue,46338.36,Refunded
7857,654079,2026-06-29 16:44:19,Size Issue,2772.77,Rejected
7858,573500,2025-04-14 06:17:08,Damaged Product,33591.84,Rejected
7859,628191,2024-11-02 16:46:31,Size Issue,30169.97,Rejected
7860,236776,2026-06-11 16:58:19,Size Issue,15412.19,Rejected
7861,355305,2025-01-31 07:53:06,Defective Item,25100.81,Rejected
7862,703403,2026-02-27 06:43:49,Wrong Product Delivered,35536.6,Approved
7863,147804,2025-11-03 03:41:29,Customer Changed Mind,30652.48,Refunded
7864,268274,2026-03-08 18:58:32,Damaged Product,33563.72,Rejected
7865,543202,2025-01-04 13:49:15,Defective Item,33877.05,Rejected
7866,175489,2026-05-08 06:35:07,Customer Changed Mind,15955.2,Approved
7867,671246,2025-03-02 12:15:39,Customer Changed Mind,47256.73,Rejected
7868,35619,2026-03-02 00:58:42,Defective Item,33532.0,Refunded
7869,241990,2025-07-02 01:52:18,Wrong Product Delivered,17759.79,Refunded
7870,737609,2025-12-31 20:41:49,Customer Changed Mind,30642.61,Rejected
7871,568930,2026-01-21 09:53:44,Customer Changed Mind,48108.08,Rejected
7872,80179,2026-01-15 03:33:52,Damaged Product,28544.27,Approved
7873,536263,2026-02-17 05:39:51,Customer Changed Mind,30134.96,Refunded
7874,296421,2024-10-14 01:09:00,Size Issue,48037.32,Approved
7875,161855,2024-07-26 12:17:29,Defective Item,42224.87,Refunded
7876,695888,2024-09-11 08:01:21,Defective Item,48041.87,Rejected
7877,362051,2025-09-27 19:08:06,Wrong Product Delivered,21162.72,Rejected
7878,640138,2025-09-27 23:00:53,Defective Item,46962.9,Rejected
7879,740268,2024-11-29 22:55:06,Wrong Product Delivered,36161.57,Rejected
7880,741851,2026-04-01 03:02:30,Size Issue,27513.03,Approved
7881,394210,2025-07-11 15:08:51,Customer Changed Mind,44964.61,Approved
7882,491671,2024-12-27 21:26:59,Size Issue,43309.77,Approved
7883,654053,2026-03-29 02:18:24,Size Issue,47276.57,Rejected
7884,517490,2025-03-26 03:15:38,Damaged Product,32933.08,Rejected
7885,512441,2026-05-13 08:06:56,Damaged Product,46155.0,Refunded
7886,599716,2025-08-16 19:45:37,Wrong Product Delivered,24612.77,Refunded
7887,308174,2026-02-12 15:58:33,Customer Changed Mind,11316.98,Refunded
7888,351712,2024-12-31 05:32:36,Wrong Product Delivered,35391.17,Rejected
7889,526430,2025-04-08 17:40:49,Damaged Product,36893.22,Rejected
7890,59262,2025-03-25 06:52:15,Damaged Product,10452.7,Rejected
7891,523614,2026-03-02 15:56:22,Customer Changed Mind,31633.16,Approved
7892,161142,2024-12-14 19:01:22,Customer Changed Mind,38206.95,Rejected
7893,133394,2025-12-01 19:34:06,Size Issue,10493.75,Refunded
7894,19242,2025-12-14 00:58:49,Damaged Product,34833.19,Refunded
7895,637227,2025-01-13 21:53:08,Customer Changed Mind,25835.6,Refunded
7896,474309,2025-07-05 22:57:11,Damaged Product,9253.43,Refunded
7897,362566,2024-12-28 05:15:38,Defective Item,25153.66,Rejected
7898,465701,2025-05-02 03:47:17,Customer Changed Mind,39614.59,Refunded
7899,379610,2025-06-30 05:54:16,Wrong Product Delivered,23313.52,Rejected
7900,227839,2024-11-20 17:52:33,Wrong Product Delivered,1847.36,Approved
7901,521333,2025-02-18 19:42:41,Damaged Product,4570.49,Rejected
7902,514385,2025-06-16 12:01:19,Customer Changed Mind,14315.38,Rejected
7903,562322,2025-10-09 15:20:32,Wrong Product Delivered,23775.7,Refunded
7904,589676,2025-03-19 19:01:36,Wrong Product Delivered,47518.15,Approved
7905,371752,2026-06-04 23:53:08,Size Issue,42251.9,Rejected
7906,177685,2026-06-05 09:05:21,Damaged Product,3023.28,Rejected
7907,652907,2026-02-04 16:22:12,Wrong Product Delivered,44342.62,Approved
7908,109065,2026-01-15 06:12:10,Wrong Product Delivered,20960.68,Rejected
7909,101590,2026-04-12 14:54:18,Defective Item,24702.63,Rejected
7910,144297,2026-05-20 13:45:52,Customer Changed Mind,29505.09,Rejected
7911,489446,2025-12-27 18:51:18,Damaged Product,30098.49,Approved
7912,337110,2025-08-13 23:29:48,Defective Item,43350.81,Approved
7913,199542,2025-08-27 04:49:24,Customer Changed Mind,16562.96,Approved
7914,144950,2026-06-22 17:41:04,Damaged Product,44612.65,Refunded
7915,283339,2025-12-03 02:48:04,Damaged Product,20204.75,Refunded
7916,740123,2024-12-02 11:23:32,Customer Changed Mind,15579.61,Rejected
7917,309541,2024-10-17 16:45:35,Wrong Product Delivered,4083.03,Approved
7918,604112,2025-12-24 17:47:40,Size Issue,49057.88,Approved
7919,231674,2025-12-22 20:32:27,Wrong Product Delivered,45195.38,Rejected
7920,93628,2025-08-10 21:36:11,Damaged Product,30290.78,Approved
7921,495717,2025-09-21 19:06:37,Damaged Product,15603.86,Refunded
7922,114253,2025-07-16 20:51:29,Size Issue,10470.77,Rejected
7923,257467,2025-10-22 03:36:19,Wrong Product Delivered,18954.4,Approved
7924,745343,2024-12-24 20:16:42,Size Issue,32391.87,Rejected
7925,423332,2026-05-01 09:17:04,Customer Changed Mind,47055.6,Rejected
7926,137907,2025-03-02 16:06:09,Defective Item,43305.5,Refunded
7927,612726,2024-07-13 17:45:03,Damaged Product,42120.21,Rejected
7928,38827,2025-04-21 07:43:00,Size Issue,9404.15,Rejected
7929,519523,2026-01-26 20:50:05,Customer Changed Mind,23059.99,Approved
7930,429210,2025-02-18 03:51:56,Customer Changed Mind,17900.95,Rejected
7931,122890,2026-05-09 10:33:09,Damaged Product,1174.6,Refunded
7932,519560,2024-08-16 20:45:54,Defective Item,29769.15,Rejected
7933,222014,2025-02-01 00:12:45,Defective Item,31473.35,Approved
7934,169671,2024-10-21 22:16:08,Wrong Product Delivered,15088.16,Refunded
7935,301442,2024-11-13 01:33:45,Damaged Product,47731.89,Rejected
7936,97326,2024-08-12 15:14:29,Defective Item,35159.33,Rejected
7937,615903,2024-08-12 07:26:11,Defective Item,15869.87,Refunded
7938,584954,2025-10-05 22:29:58,Customer Changed Mind,30412.54,Approved
7939,568217,2025-02-15 07:40:46,Defective Item,44727.27,Approved
7940,329700,2024-12-09 11:05:48,Customer Changed Mind,21140.93,Rejected
7941,268526,2026-01-18 04:19:50,Size Issue,12939.55,Refunded
7942,103640,2026-02-24 06:53:51,Size Issue,6802.92,Refunded
7943,494025,2026-06-22 21:35:54,Size Issue,31899.9,Approved
7944,498109,2026-06-16 01:59:47,Customer Changed Mind,8410.66,Approved
7945,126809,2026-02-02 01:50:56,Size Issue,3205.23,Approved
7946,724675,2025-09-01 07:06:08,Customer Changed Mind,8805.66,Refunded
7947,535499,2024-11-02 06:11:25,Wrong Product Delivered,16672.48,Refunded
7948,682452,2026-04-29 22:53:34,Size Issue,33891.56,Rejected
7949,746444,2025-05-26 11:22:18,Size Issue,41200.41,Approved
7950,79207,2026-06-29 15:36:22,Defective Item,16230.4,Refunded
7951,577234,2024-12-30 09:11:17,Defective Item,33279.02,Approved
7952,360948,2025-10-11 17:56:12,Defective Item,15837.27,Approved
7953,711200,2024-08-24 23:29:40,Wrong Product Delivered,40552.44,Rejected
7954,272810,2025-08-22 16:42:28,Damaged Product,33497.92,Refunded
7955,511543,2024-09-26 03:47:22,Damaged Product,6389.42,Refunded
7956,643385,2025-08-25 21:04:03,Size Issue,25706.33,Rejected
7957,657806,2024-11-26 02:16:45,Customer Changed Mind,17909.76,Refunded
7958,288982,2024-08-08 23:34:27,Wrong Product Delivered,42545.62,Refunded
7959,98922,2025-04-14 05:44:49,Defective Item,39231.92,Rejected
7960,37699,2025-10-07 16:13:12,Damaged Product,37919.98,Refunded
7961,555377,2025-11-11 13:51:12,Damaged Product,39584.59,Rejected
7962,304693,2025-11-09 17:41:38,Customer Changed Mind,12053.0,Rejected
7963,609325,2025-12-29 13:53:03,Customer Changed Mind,47836.93,Approved
7964,348599,2025-12-06 21:00:27,Defective Item,31259.47,Rejected
7965,613743,2025-06-10 09:06:19,Damaged Product,13547.57,Approved
7966,332769,2024-09-26 23:32:18,Wrong Product Delivered,25072.23,Approved
7967,653235,2026-03-27 16:57:09,Damaged Product,33779.01,Approved
7968,358942,2025-02-19 01:06:32,Defective Item,15547.31,Refunded
7969,376291,2025-10-03 09:39:21,Customer Changed Mind,22814.56,Refunded
7970,515767,2026-05-21 17:23:49,Customer Changed Mind,30367.39,Approved
7971,269796,2024-08-28 04:57:20,Customer Changed Mind,4989.06,Approved
7972,640374,2024-10-03 06:36:51,Customer Changed Mind,8862.4,Approved
7973,423217,2026-04-22 00:36:54,Size Issue,38109.77,Rejected
7974,505987,2025-10-11 18:33:37,Defective Item,48277.58,Rejected
7975,416833,2025-12-11 00:26:48,Size Issue,28252.82,Refunded
7976,38477,2024-11-21 09:09:06,Defective Item,20039.3,Approved
7977,182438,2026-06-09 03:47:23,Defective Item,17032.46,Refunded
7978,192581,2025-12-12 15:04:54,Wrong Product Delivered,46751.13,Rejected
7979,48955,2025-07-04 06:43:26,Wrong Product Delivered,35213.3,Rejected
7980,673138,2024-11-20 11:24:02,Customer Changed Mind,31245.29,Rejected
7981,333627,2024-11-08 05:24:02,Customer Changed Mind,14423.34,Refunded
7982,54577,2025-05-01 08:43:31,Customer Changed Mind,6013.41,Approved
7983,447677,2024-10-06 20:04:39,Size Issue,45224.76,Approved
7984,547088,2024-10-14 22:26:37,Defective Item,33746.11,Refunded
7985,644970,2024-10-28 13:35:36,Customer Changed Mind,21796.1,Rejected
7986,429428,2024-09-03 09:11:46,Defective Item,36806.39,Refunded
7987,73215,2025-06-09 16:06:43,Damaged Product,13513.25,Refunded
7988,699951,2025-01-04 09:35:55,Defective Item,46502.49,Approved
7989,91326,2025-06-01 11:59:10,Damaged Product,3117.29,Rejected
7990,308656,2024-09-18 23:20:23,Wrong Product Delivered,2202.54,Rejected
7991,10443,2026-01-19 11:21:33,Customer Changed Mind,38196.42,Rejected
7992,291624,2025-09-01 22:03:26,Defective Item,49424.08,Rejected
7993,470900,2026-06-25 13:21:23,Size Issue,43982.89,Rejected
7994,366532,2026-04-13 12:28:10,Size Issue,4341.11,Approved
7995,746400,2024-09-12 13:48:15,Damaged Product,42792.07,Rejected
7996,61138,2025-11-23 20:59:11,Customer Changed Mind,34649.58,Approved
7997,272896,2026-05-30 22:41:38,Customer Changed Mind,36548.91,Approved
7998,374082,2025-12-20 19:54:12,Damaged Product,2055.83,Refunded
7999,271587,2025-02-13 11:15:23,Customer Changed Mind,3912.61,Rejected
8000,484065,2026-06-04 01:21:04,Customer Changed Mind,1508.96,Approved
8001,400636,2026-06-10 16:26:44,Wrong Product Delivered,42416.75,Approved
8002,711561,2025-02-28 07:11:34,Damaged Product,6640.99,Approved
8003,233930,2024-10-04 03:29:50,Wrong Product Delivered,39904.01,Refunded
8004,635259,2026-05-27 18:12:00,Defective Item,41734.06,Rejected
8005,522504,2024-09-16 02:59:18,Size Issue,48247.34,Rejected
8006,47154,2026-05-29 03:44:31,Size Issue,4783.55,Approved
8007,671659,2025-11-28 16:59:17,Customer Changed Mind,42374.11,Approved
8008,469130,2025-10-11 02:21:52,Damaged Product,21775.74,Approved
8009,359591,2024-12-12 09:50:45,Damaged Product,9333.83,Approved
8010,387149,2024-08-13 09:04:20,Defective Item,45236.19,Rejected
8011,10744,2026-04-27 06:13:56,Size Issue,37244.25,Refunded
8012,591256,2025-06-13 21:51:18,Defective Item,46577.0,Refunded
8013,361679,2025-04-25 05:03:12,Defective Item,46827.7,Refunded
8014,333110,2024-10-16 22:38:58,Wrong Product Delivered,3231.56,Refunded
8015,458864,2025-02-28 18:59:50,Defective Item,34580.01,Refunded
8016,482750,2025-09-20 18:01:39,Defective Item,47170.51,Rejected
8017,392960,2026-01-01 21:36:12,Size Issue,37150.16,Refunded
8018,160716,2025-10-05 08:58:05,Wrong Product Delivered,19201.51,Approved
8019,28121,2025-05-06 09:49:35,Defective Item,25409.9,Rejected
8020,29633,2024-07-10 12:47:39,Defective Item,16132.89,Rejected
8021,502819,2025-11-25 17:14:25,Customer Changed Mind,16546.75,Refunded
8022,573621,2024-09-07 13:59:50,Wrong Product Delivered,24165.56,Refunded
8023,481802,2024-12-04 13:50:53,Size Issue,30790.55,Approved
8024,324115,2025-11-18 08:39:27,Defective Item,33701.05,Refunded
8025,254859,2025-03-07 07:50:24,Damaged Product,13792.27,Approved
8026,224679,2025-09-13 14:42:35,Wrong Product Delivered,16951.46,Approved
8027,640169,2024-12-27 12:36:10,Defective Item,44267.32,Refunded
8028,136147,2025-01-05 15:18:36,Customer Changed Mind,25477.4,Approved
8029,66967,2026-04-25 11:08:55,Defective Item,29177.4,Refunded
8030,77199,2025-11-01 09:15:43,Damaged Product,723.76,Refunded
8031,196918,2024-08-20 21:24:10,Defective Item,5837.73,Approved
8032,151894,2025-08-04 18:37:20,Defective Item,32854.6,Approved
8033,541948,2025-12-24 13:22:40,Defective Item,29034.54,Rejected
8034,385407,2024-12-23 02:15:39,Wrong Product Delivered,27881.09,Rejected
8035,433850,2024-11-15 12:16:10,Wrong Product Delivered,9711.91,Rejected
8036,486382,2024-09-19 01:57:48,Size Issue,28216.83,Rejected
8037,12730,2025-06-04 23:21:08,Defective Item,23973.32,Rejected
8038,268043,2025-06-03 05:07:43,Customer Changed Mind,16269.84,Approved
8039,528483,2025-10-26 16:15:06,Size Issue,3093.53,Approved
8040,672580,2025-05-29 16:03:55,Defective Item,16670.38,Rejected
8041,336755,2025-03-23 01:12:08,Defective Item,24813.7,Refunded
8042,293362,2025-07-08 17:29:22,Size Issue,38715.26,Refunded
8043,598510,2025-05-11 02:01:30,Size Issue,34992.01,Approved
8044,135256,2025-12-21 03:50:16,Defective Item,22530.86,Refunded
8045,111625,2024-12-09 04:02:28,Damaged Product,32116.21,Rejected
8046,639413,2025-07-13 03:31:02,Wrong Product Delivered,36882.52,Refunded
8047,205264,2025-10-15 17:52:18,Damaged Product,8057.74,Approved
8048,488319,2025-07-26 09:04:30,Defective Item,14590.76,Refunded
8049,646136,2025-12-29 18:46:21,Size Issue,1978.86,Rejected
8050,60008,2025-04-28 02:49:49,Customer Changed Mind,8018.83,Approved
8051,149959,2024-08-08 13:32:02,Customer Changed Mind,7501.43,Approved
8052,427961,2025-09-17 21:00:20,Customer Changed Mind,2446.15,Refunded
8053,436804,2026-07-09 11:32:57,Size Issue,12554.77,Approved
8054,356919,2025-07-13 06:15:07,Wrong Product Delivered,26558.35,Refunded
8055,581158,2025-07-05 07:06:27,Wrong Product Delivered,26285.3,Refunded
8056,130239,2026-05-09 23:47:54,Customer Changed Mind,39968.13,Approved
8057,635185,2025-09-10 04:50:17,Customer Changed Mind,33837.22,Rejected
8058,194118,2026-01-09 21:15:03,Damaged Product,47601.32,Rejected
8059,316956,2025-02-05 07:38:02,Damaged Product,30776.46,Refunded
8060,65183,2025-01-25 19:21:14,Size Issue,41380.3,Rejected
8061,161110,2026-05-06 14:17:14,Wrong Product Delivered,48054.9,Approved
8062,614900,2024-11-25 23:31:51,Size Issue,36090.26,Refunded
8063,64129,2025-04-15 07:29:14,Size Issue,48576.15,Rejected
8064,612456,2025-07-23 09:24:58,Damaged Product,41679.48,Rejected
8065,245971,2025-03-27 17:18:14,Size Issue,17194.59,Refunded
8066,380803,2025-09-16 22:07:13,Defective Item,48622.9,Approved
